source,simplification,sentence_id,simplification_type,system_name,aspect,rating
Both names became defunct in 2007 when they were merged into the National museum of Scotland.,"Both names stopped existing in 2007, when they were merged into the National museum of Scotland.",23,human,asset,meaning,100
Both names became defunct in 2007 when they were merged into The National Museum of Scotland.,"Both names stopped existing in 2007, when they were merged into the National museum of Scotland.",23,human,asset,fluency,100
Both names became defunct in 2007 when they were merged into The National Museum of Scotland.,"Both names stopped existing in 2007, when they were merged into the National museum of Scotland.",23,human,asset,meaning,100
Both names became defunct in 2007 when they were merged into the National museum of Scotland.,"Both names stopped existing in 2007, when they were merged into the National museum of Scotland.",23,human,asset,fluency,100
Both names became defunct in 2007 when they were merged into the National museum of Scotland.,"Both names stopped existing in 2007, when they were merged into the National museum of Scotland.",23,human,asset,meaning,80
Both names became defunct in 2007 when they were merged into the National museum of Scotland.,"Both names stopped existing in 2007, when they were merged into the National museum of Scotland.",23,human,asset,fluency,100
Both names became defunct in 2007 when they were merged into the National museum of Scotland.,"Both names stopped existing in 2007, when they were merged into the National museum of Scotland.",23,human,asset,simplicity,100
Both names became defunct in 2007 when they were merged into the National museum of Scotland.,"Both names stopped existing in 2007, when they were merged into the National museum of Scotland.",23,human,asset,fluency,100
Both names became defunct in 2007 when they were merged into the National museum of Scotland.,"Both names stopped existing in 2007, when they were merged into the National museum of Scotland.",23,human,asset,meaning,100
Both names became defunct in 2007 when they were merged into the National museum of Scotland.,"Both names stopped existing in 2007, when they were merged into the National museum of Scotland.",23,human,asset,simplicity,100
Both names became defunct in 2007 when they were merged into the National museum of Scotland.,"Both names stopped existing in 2007, when they were merged into the National museum of Scotland.",23,human,asset,simplicity,97
Both names became defunct in 2007 when they were merged into The National Museum of Scotland.,"Both names stopped existing in 2007, when they were merged into the National museum of Scotland.",23,human,asset,simplicity,100
Both names became defunct in 2007 when they were merged into The National Museum of Scotland.,"Both names stopped existing in 2007, when they were merged into the National museum of Scotland.",23,human,asset,simplicity,50
Both names became defunct in 2007 when they were merged into The National Museum of Scotland.,"Both names stopped existing in 2007, when they were merged into the National museum of Scotland.",23,human,asset,simplicity,90
Both names became defunct in 2007 when they were merged into The National Museum of Scotland.,"Both names stopped existing in 2007, when they were merged into the National museum of Scotland.",23,human,asset,meaning,100
Both names became defunct in 2007 when they were merged into The National Museum of Scotland.,"Both names stopped existing in 2007, when they were merged into the National museum of Scotland.",23,human,asset,fluency,100
Both names became defunct in 2007 when they were merged into The National Museum of Scotland.,"Both names stopped existing in 2007, when they were merged into the National museum of Scotland.",23,human,asset,simplicity,81
Both names became defunct in 2007 when they were merged into The National Museum of Scotland.,"Both names stopped existing in 2007, when they were merged into the National museum of Scotland.",23,human,asset,meaning,83
Both names became defunct in 2007 when they were merged into The National Museum of Scotland.,"Both names stopped existing in 2007, when they were merged into the National museum of Scotland.",23,human,asset,fluency,83
Both names became defunct in 2007 when they were merged into The National Museum of Scotland.,"Both names stopped existing in 2007, when they were merged into the National museum of Scotland.",23,human,asset,simplicity,98
Both names became defunct in 2007 when they were merged into The National Museum of Scotland.,"Both names stopped existing in 2007, when they were merged into the National museum of Scotland.",23,human,asset,meaning,96
Both names became defunct in 2007 when they were merged into The National Museum of Scotland.,"Both names stopped existing in 2007, when they were merged into the National museum of Scotland.",23,human,asset,fluency,96
Both names became defunct in 2007 when they were merged into the National museum of Scotland.,"Both names stopped existing in 2007, when they were merged into the National museum of Scotland.",23,human,asset,simplicity,100
Both names became defunct in 2007 when they were merged into the National museum of Scotland.,"Both names stopped existing in 2007, when they were merged into the National museum of Scotland.",23,human,asset,meaning,100
Both names became defunct in 2007 when they were merged into the National museum of Scotland.,"Both names stopped existing in 2007, when they were merged into the National museum of Scotland.",23,human,asset,fluency,100
Both names became defunct in 2007 when they were merged into the National museum of Scotland.,"Both names stopped existing in 2007, when they were merged into the National museum of Scotland.",23,human,asset,simplicity,90
Both names became defunct in 2007 when they were merged into The National Museum of Scotland.,"Both names stopped existing in 2007, when they were merged into the National museum of Scotland.",23,human,asset,meaning,100
Both names became defunct in 2007 when they were merged into the National museum of Scotland.,"Both names stopped existing in 2007, when they were merged into the National museum of Scotland.",23,human,asset,meaning,100
Both names became defunct in 2007 when they were merged into The National Museum of Scotland.,"Both names stopped existing in 2007, when they were merged into the National museum of Scotland.",23,human,asset,fluency,100
Both names became defunct in 2007 when they were merged into The National Museum of Scotland.,"Both names stopped existing in 2007, when they were merged into the National museum of Scotland.",23,human,asset,fluency,100
Both names became defunct in 2007 when they were merged into The National Museum of Scotland.,"Both names stopped existing in 2007, when they were merged into the National museum of Scotland.",23,human,asset,meaning,100
Both names became defunct in 2007 when they were merged into the National museum of Scotland.,"Both names stopped existing in 2007, when they were merged into the National museum of Scotland.",23,human,asset,fluency,100
Both names became defunct in 2007 when they were merged into the National museum of Scotland.,"Both names stopped existing in 2007, when they were merged into the National museum of Scotland.",23,human,asset,fluency,74
Both names became defunct in 2007 when they were merged into the National museum of Scotland.,"Both names stopped existing in 2007, when they were merged into the National museum of Scotland.",23,human,asset,meaning,100
